tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,prompt_tokens,error
flooder,4284,1776779257.1291463,0.0,3.4742355346679688,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,4863,1776779275.2728732,0.0,3.3655166625976562,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,3114,1776779219.913939,0.0,2.622365951538086,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,880,1776779151.1515331,0.0,2.770662307739258,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,1992,1776779186.0173862,0.0,2.887248992919922,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,879,1776779151.1125982,28.622150421142578,449.5964050292969,64,0,
flooder,1978,1776779185.5361228,0.0,2.2013187408447266,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,3135,1776779220.5243616,40.108680725097656,451.37977600097656,64,0,
flooder,4311,1776779257.8461807,0.0,1.10626220703125,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,4839,1776779274.7130437,0.0,3.742218017578125,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,2050,1776779188.1352248,0.0,3.3397674560546875,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,4331,1776779258.4776545,0.0,1.7063617706298828,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,4870,1776779275.456616,0.0,3.391742706298828,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,881,1776779151.1777642,0.0,2.9191970825195312,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,878,1776779151.048046,0.0,1.8579959869384766,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,2016,1776779186.9109783,30.980825424194336,440.81664085388184,64,0,
flooder,3177,1776779221.596768,29.804468154907227,448.8375186920166,64,0,
flooder,4294,1776779257.3457317,0.0,3.141164779663086,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,4858,1776779275.1360428,0.0,3.461599349975586,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,874,1776779150.9943688,34.966468811035156,451.11799240112305,64,0,
flooder,3132,1776779220.4212847,0.0,3.5774707794189453,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,4337,1776779258.705479,33.928871154785156,455.03973960876465,61,0,
flooder,4842,1776779274.725606,0.0,3.5588741302490234,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,2007,1776779186.5697377,0.0,3.6058425903320312,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,3119,1776779220.1144104,0.0,4.718780517578125,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,4840,1776779274.7158923,0.0,3.9072036743164062,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,865,1776779150.6159046,0.0,2.724885940551758,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,3189,1776779222.0878308,0.0,3.8802623748779297,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,4289,1776779257.2023644,0.0,2.165555953979492,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,4889,1776779275.9455283,0.0,3.1349658966064453,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,871,1776779150.98075,0.0,2.2497177124023438,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,1987,1776779185.9339085,32.1803092956543,447.2193717956543,64,0,
flooder,3129,1776779220.367538,0.0,3.703594207763672,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,4308,1776779257.8024986,30.401229858398438,446.5186595916748,64,0,
flooder,4876,1776779275.6645794,0.0,2.3658275604248047,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,3150,1776779220.8811555,0.0,2.5835037231445312,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,4285,1776779257.1404023,0.0,4.741907119750977,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,4885,1776779275.8625453,0.0,2.7954578399658203,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,872,1776779150.987484,0.0,1.5635490417480469,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,1997,1776779186.2558503,0.0,2.699136734008789,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,3127,1776779220.3203523,0.0,3.557920455932617,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,4306,1776779257.6472511,30.817747116088867,440.14763832092285,64,0,
flooder,4860,1776779275.2257657,29.3881893157959,442.3940181732178,64,0,
flooder,4849,1776779274.9253967,40.79771041870117,452.1615505218506,61,0,
flooder,3211,1776779222.9088705,32.26900100708008,445.42694091796875,64,0,
flooder,895,1776779151.850091,34.737586975097656,440.89698791503906,61,0,
flooder,2009,1776779186.6226368,0.0,3.9641857147216797,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,3131,1776779220.4061263,36.638736724853516,444.3349838256836,63,0,
flooder,4322,1776779258.285225,0.0,2.496957778930664,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,4930,1776779277.1928797,0.0,3.7353038787841797,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,883,1776779151.2997985,34.84082221984863,449.56302642822266,64,0,
flooder,2000,1776779186.3793578,0.0,5.885601043701172,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,3153,1776779220.9356072,0.0,2.640247344970703,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,4835,1776779274.6262965,0.0,3.1898021697998047,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,922,1776779153.0101578,27.445316314697266,440.56177139282227,61,0,
flooder,2013,1776779186.6887503,0.0,4.137754440307617,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,4329,1776779258.4435256,31.86345100402832,446.57373428344727,64,0,
flooder,4881,1776779275.7531354,0.0,2.6488304138183594,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,870,1776779150.9405487,43.66302490234375,457.6761722564697,64,0,
flooder,2038,1776779187.5743148,0.0,2.4504661560058594,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,3176,1776779221.5632882,0.0,3.3576488494873047,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
flooder,4833,1776779274.5922396,0.0,4.299402236938477,0,0,"HTTP 429: {""error"": ""Tenant 'flooder' has exceeded its request budget""}"
